EdLevel,YearsCodePro,Country,Gender,ConvertedCompYearly
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",12,Portugal,Man,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",13,Slovakia,Man,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",4,Spain,Man,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",7,Spain,Man,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",13,France,Man,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",14,France,Man,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",20,France,Man,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,Germany,Man,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",6,Germany,Man,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",8,Germany,Man,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",9,Germany,Man,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",9,Germany,Man,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",11,Germany,Man,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",12,Germany,Man,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",19,Germany,Man,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",16,Italy,Man,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",18,Italy,Man,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",15,Netherlands,Man,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,Portugal,Man,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,Portugal,Man,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",8,Spain,Man,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",13,Spain,Man,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",15,Spain,Man,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",15,Spain,Man,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",32,Italy,Man,69318
"Other doctoral degree (Ph.D., Ed.D., etc.)",5,France,Man,69318
"Other doctoral degree (Ph.D., Ed.D., etc.)",4,Germany,Man,69318
"Other doctoral degree (Ph.D., Ed.D., etc.)",5,Italy,Man,69318
"Other doctoral degree (Ph.D., Ed.D., etc.)",10,Luxembourg,Man,69318
"Other doctoral degree (Ph.D., Ed.D., etc.)",22,France,Man,69318
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",12,Austria,Man,69318
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",6,Germany,Man,69318
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",10,Germany,Man,69318
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",17,France,Man,69318
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",12,Germany,Man,69318
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",8,Italy,Man,69318
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",17,Germany,Man,69318
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",24,Germany,Man,69318
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",35,Spain,Man,69318
Some college/university study without earning a degree,5,Germany,Man,69318
Some college/university study without earning a degree,5,Germany,Man,69318
Some college/university study without earning a degree,7,Germany,Man,69318
Some college/university study without earning a degree,8,Germany,Man,69318
Some college/university study without earning a degree,11,Germany,Man,69318
Some college/university study without earning a degree,12,Germany,Man,69318
Some college/university study without earning a degree,5,Netherlands,Man,69318
Some college/university study without earning a degree,11,Netherlands,Man,69318
Some college/university study without earning a degree,8,Romania,Man,69318
Some college/university study without earning a degree,6,Germany,Man,69318
Some college/university study without earning a degree,12,Germany,Man,69318
Some college/university study without earning a degree,13,Germany,Man,69318
Some college/university study without earning a degree,15,Germany,Man,69318
Some college/university study without earning a degree,15,Italy,Man,69318
Some college/university study without earning a degree,5,Netherlands,Man,69318
Some college/university study without earning a degree,12,Ireland,Man,69318
Some college/university study without earning a degree,26,Italy,Man,69318
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Belgium,Woman,69318
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Germany,Woman,69318
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Germany,Woman,69318
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Germany,Woman,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",6,Germany,Woman,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,Germany,Woman,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",20,Germany,Woman,69318
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",18,Germany,Woman,69318
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",2,Switzerland,Man,69291
Some college/university study without earning a degree,10,Czech Republic,Man,69286
"Other doctoral degree (Ph.D., Ed.D., etc.)",9,Russian Federation,Man,69269
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",21,New Zealand,Man,69158
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",25,France,Man,69144
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",14,Latvia,Man,69132
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,Lithuania,Man,69108
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,Netherlands,Man,69108
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",9,Portugal,Man,69108
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Spain,Man,69108
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",5,Finland,Man,69108
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",7,Germany,Man,69108
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",17,Sweden,Man,69108
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",22,Japan,Man,69108
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,Canada,Man,69104
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",9,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",11,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",9,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",11,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",13,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",15,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",15,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",20,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",24,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",25,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",25,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",27,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",37,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",2,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",2,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",7,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",7,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",11,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",13,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",13,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",14,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Other doctoral degree (Ph.D., Ed.D., etc.)",24,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",7,United Kingdom of Great Britain and Northern Ireland,Man,69102
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",34,United Kingdom of Great Britain and Northern Ireland,Man,69102
Some college/university study without earning a degree,4,United Kingdom of Great Britain and Northern Ireland,Man,69102
Some college/university study without earning a degree,5,United Kingdom of Great Britain and Northern Ireland,Man,69102
Some college/university study without earning a degree,3,United Kingdom of Great Britain and Northern Ireland,Man,69102
Some college/university study without earning a degree,36,United Kingdom of Great Britain and Northern Ireland,Man,69102
Some college/university study without earning a degree,5,United Kingdom of Great Britain and Northern Ireland,"Non-binary, genderqueer, or gender non-conforming",69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,United Kingdom of Great Britain and Northern Ireland,Woman,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,United Kingdom of Great Britain and Northern Ireland,Woman,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",12,United Kingdom of Great Britain and Northern Ireland,Woman,69102
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",4,United Kingdom of Great Britain and Northern Ireland,Woman,69102
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,Germany,Man,69028
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",9,Australia,Man,69002
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,United States of America,Man,69000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",11,Ukraine,Man,69000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,United States of America,Man,69000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Denmark,Man,68832
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Denmark,Man,68832
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Denmark,Man,68832
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",11,Denmark,Man,68832
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",13,Denmark,Man,68832
Some college/university study without earning a degree,1,Denmark,Man,68832
Some college/university study without earning a degree,2,Denmark,Man,68832
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",4,France,Man,68785
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",22,Bosnia and Herzegovina,Man,68736
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Canada,Man,68714
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Canada,Man,68714
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",13,Canada,Man,68714
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,United Arab Emirates,Man,68628
Some college/university study without earning a degree,8,United Arab Emirates,Man,68628
"Other doctoral degree (Ph.D., Ed.D., etc.)",10,Sweden,"Non-binary, genderqueer, or gender non-conforming",68628
Some college/university study without earning a degree,14,Japan,Man,68617
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,United Kingdom of Great Britain and Northern Ireland,"Non-binary, genderqueer, or gender non-conforming",68599
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,Russian Federation,Man,68580
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",15,Brazil,Man,68556
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,Brazil,Woman,68552
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",15,India,Man,68523
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",15,United Kingdom of Great Britain and Northern Ireland,Man,68473
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,Norway,Man,68448
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Australia,"Non-binary, genderqueer, or gender non-conforming",68436
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,India,Man,68355
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",8,India,Man,68355
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",18,India,Man,68355
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",4,Germany,Woman,68340
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Canada,Man,68324
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,Canada,Man,68324
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,South Africa,Man,68280
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",25,South Africa,Man,68277
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Switzerland,Man,68257
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Sweden,Man,68256
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",7,Sweden,Man,68256
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,Sweden,Man,68256
"Other doctoral degree (Ph.D., Ed.D., etc.)",32,Sweden,Man,68256
Some college/university study without earning a degree,3,Switzerland,Man,68256
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,Austria,Man,68252
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",11,France,Man,68252
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Netherlands,Man,68252
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,France,Man,68252
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,Austria,Man,68252
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",4,Austria,Man,68252
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,France,Man,68252
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",6,Germany,Man,68252
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",7,Germany,Man,68252
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",14,Germany,Man,68252
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",13,France,Man,68252
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",17,France,Man,68252
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,Germany,Man,68252
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",11,Germany,Man,68252
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",12,Germany,Man,68252
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",17,Germany,Man,68252
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",20,Germany,Man,68252
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",15,Portugal,Man,68252
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",13,Germany,Man,68252
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",17,Germany,Man,68252
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",20,Italy,Man,68252
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",28,Germany,Man,68252
"Other doctoral degree (Ph.D., Ed.D., etc.)",5,Germany,Man,68252
"Other doctoral degree (Ph.D., Ed.D., etc.)",10,Italy,Man,68252
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",2,Germany,Man,68252
Some college/university study without earning a degree,8,Germany,Man,68252
Some college/university study without earning a degree,16,Austria,Man,68252
Some college/university study without earning a degree,20,Germany,Man,68252
Some college/university study without earning a degree,12,Colombia,Man,68232
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,Israel,Man,68160
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",3,Israel,Man,68160
Some college/university study without earning a degree,8,Sweden,Man,68136
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,India,Man,68100
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,"Iran, Islamic Republic of...",Man,68076
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",14,Russian Federation,Man,68076
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",25,Finland,Man,68076
Some college/university study without earning a degree,8,Argentina,Man,68064
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Canada,Man,68048
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,Germany,Man,68033
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",16,Croatia,Man,68016
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,United States of America,Man,68000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,United States of America,Man,68000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,United States of America,Man,68000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,United States of America,Man,68000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,United States of America,Man,68000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,United States of America,Man,68000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",15,United States of America,Man,68000
Some college/university study without earning a degree,12,United States of America,Man,68000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,United States of America,"Non-binary, genderqueer, or gender non-conforming",68000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",18,United Arab Emirates,Man,67980
Some college/university study without earning a degree,5,Australia,Man,67944
Some college/university study without earning a degree,18,Australia,Man,67944
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Australia,Man,67940
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Australia,Woman,67940
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",18,Colombia,Man,67934
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",13,Canada,Man,67933
